,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
10111,spotify:track:6qKzcpdNdQNX20mw3Mn5mF,0.386,0.0216,2.0,-33.69,1.0,0.0631,0.9940000000000001,0.9490000000000001,0.14800000000000002,0.055999999999999994,114.86200000000001,114067.0,4.0
10112,spotify:track:4mraRJO2iZA5WQ5dxlSQx9,0.35100000000000003,0.0079,10.0,-27.866,0.0,0.0323,0.9640000000000001,0.9440000000000001,0.0949,0.040999999999999995,132.805,520533.0,4.0
10113,spotify:track:20flhy7YWE2cXW00HGJrZO,0.52,0.6,6.0,-20.164,1.0,0.152,0.49200000000000005,0.758,0.48100000000000004,0.34600000000000003,108.09,251213.0,4.0
10114,spotify:track:5bzvLQJaHdUZlaR5J8wIk1,0.525,0.747,5.0,-12.507,0.0,0.0924,0.183,0.57,0.252,0.682,122.38,321147.0,4.0
10115,spotify:track:7D5B7YPbAjQ373oXL37ZZW,0.413,0.736,0.0,-3.395,1.0,0.0439,0.507,1.25e-06,0.309,0.23800000000000002,135.025,247560.0,4.0
10116,spotify:track:42rtLutZjrQGmzxZhN5YFA,0.608,0.509,11.0,-9.759,1.0,0.048,0.20199999999999999,8.33e-06,0.9009999999999999,0.326,139.97899999999998,237427.0,4.0
10117,spotify:track:5le4sn0iMcnKU56bdmNzso,0.52,0.5710000000000001,11.0,-10.325999999999999,0.0,0.036000000000000004,0.168,5.14e-06,0.17,0.701,161.05100000000002,239667.0,3.0
10118,spotify:track:3CCm37PRX6o0SAzgzR2WiD,0.802,0.562,5.0,-8.538,1.0,0.0425,0.0896,0.000926,0.381,0.862,116.555,196933.0,4.0
10119,spotify:track:1Xm0HkaGqf0LDouD9Qmo2X,0.48200000000000004,0.529,0.0,-5.95,0.0,0.0302,0.45299999999999996,0.000668,0.109,0.42700000000000005,79.648,247055.0,4.0
10120,spotify:track:7vfILe0geNdQ7ilJYF45SU,0.713,0.34700000000000003,8.0,-11.870999999999999,0.0,0.0576,0.838,0.937,0.111,0.37200000000000005,84.007,424080.0,4.0
10121,spotify:track:2c9JplHZlT12VuWcId8Pqb,0.77,0.354,9.0,-12.027999999999999,0.0,0.0333,0.46799999999999997,0.893,0.11,0.43799999999999994,109.87899999999999,372387.0,4.0
10122,spotify:track:23UVBAUrfc2cOlLOYRQyy8,0.687,0.616,7.0,-9.905,0.0,0.066,0.135,0.862,0.249,0.0657,123.137,312267.0,4.0
10123,spotify:track:3impbLGFvLfRkGrpJpBBX1,0.409,0.747,10.0,-10.843,0.0,0.0638,0.172,0.609,0.40700000000000003,0.8029999999999999,129.984,327560.0,4.0
10124,spotify:track:2fgjZEZ0NlwoPvUMfvVzUP,0.43200000000000005,0.797,9.0,-10.302,0.0,0.0482,0.0144,0.755,0.31,0.687,85.647,356760.0,5.0
10125,spotify:track:117qkeqGMMikdtm38lJD8p,0.532,0.606,5.0,-9.943,0.0,0.0455,0.0351,0.624,0.696,0.5529999999999999,129.07299999999998,584479.0,4.0
10126,spotify:track:0dH3udk0GJPVHgPAGlo19j,0.784,0.17600000000000002,6.0,-13.431,0.0,0.0395,0.9790000000000001,0.000138,0.111,0.41200000000000003,106.531,224307.0,4.0
10127,spotify:track:4Q4WaEQv07joQ9ZPYdGPWf,0.504,0.11199999999999999,9.0,-22.418000000000003,0.0,0.0708,0.909,0.917,0.11800000000000001,0.0415,134.224,341000.0,4.0
10128,spotify:track:3Eaj6hXJ8EA0kDD5vELuZ1,0.418,0.527,0.0,-9.589,1.0,0.0416,0.0955,0.47,0.595,0.384,130.329,276066.0,4.0
10129,spotify:track:1O56AVKWDXwzB7bLHusene,0.434,0.441,9.0,-12.769,0.0,0.0652,0.731,0.0148,0.0871,0.466,148.34799999999998,321040.0,4.0
10130,spotify:track:3pXv6E1m7E64EDX5s8FUMn,0.214,0.354,0.0,-11.258,1.0,0.0367,0.866,0.00126,0.188,0.272,187.324,269733.0,4.0
10131,spotify:track:3EefKhNTDVkdojVKfmYnVD,0.275,0.524,7.0,-8.656,1.0,0.0339,0.785,1.4599999999999999e-05,0.0974,0.29100000000000004,106.094,311613.0,3.0
10132,spotify:track:3tnJbP6tirt3Rg71FhCEcS,0.43700000000000006,0.312,5.0,-9.18,1.0,0.0277,0.845,0.000341,0.135,0.35700000000000004,98.897,201907.0,4.0
10133,spotify:track:2zoWhT3RbBisgH4YNjayoz,0.675,0.465,3.0,-10.662,1.0,0.0311,0.9490000000000001,0.21100000000000002,0.158,0.72,120.025,222253.0,4.0
10134,spotify:track:1b290AIMVdg5AOlXRen3Wt,0.445,0.275,7.0,-10.604000000000001,1.0,0.0363,0.9740000000000001,0.0052899999999999996,0.267,0.45799999999999996,164.80900000000003,208667.0,4.0
10135,spotify:track:59j4k21fP6SfrCwurmLHZZ,0.556,0.488,0.0,-7.847,1.0,0.0336,0.773,7.99e-05,0.0991,0.516,137.352,261440.0,4.0
10136,spotify:track:2H8hN31enb7gRxtPc0y3vf,0.226,0.488,4.0,-7.175,1.0,0.0377,0.591,0.0,0.0999,0.447,65.94,235507.0,3.0
10137,spotify:track:1ScSCdtdnXnXWm74OWSKG9,0.499,0.2,6.0,-11.994000000000002,1.0,0.04,0.963,0.0001,0.114,0.5379999999999999,108.35600000000001,232987.0,4.0
10138,spotify:track:4PIBHikCDF2RM2DmrYLzms,0.534,0.392,11.0,-6.524,1.0,0.0271,0.887,0.0,0.10400000000000001,0.462,96.6,225893.0,4.0
10139,spotify:track:2PYv7xYgHVszEN6qkVWnbG,0.579,0.327,8.0,-9.985,1.0,0.0353,0.872,0.00148,0.19,0.301,92.744,218344.0,4.0
10140,spotify:track:0AMKZWRgdFfGYYTxiWrwwH,0.6509999999999999,0.34700000000000003,0.0,-9.175,1.0,0.0341,0.6940000000000001,0.0249,0.11,0.5329999999999999,75.97800000000001,210000.0,4.0
10141,spotify:track:1C0bWhNWIF3yBdjNh4GlCT,0.892,0.436,6.0,-9.323,0.0,0.0385,0.664,0.00601,0.10800000000000001,0.48100000000000004,105.17,244107.0,4.0
10142,spotify:track:1s7uGKSbjjemPERCKI1Fg9,0.732,0.319,2.0,-16.547,1.0,0.0345,0.794,0.0243,0.10099999999999999,0.377,131.07399999999998,215400.0,4.0
10143,spotify:track:1TwzYdKsZrsdyol9KqHxND,0.542,0.22899999999999998,2.0,-13.464,1.0,0.0312,0.899,0.000463,0.0968,0.203,112.214,187840.0,4.0
